attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,loss
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,1,1.1824990472106331
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,2,1.1518173864131542
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,3,1.1494076478584294
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,4,1.144960406565783
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,5,1.1437295604699538
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,6,1.1396938007744755
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,7,1.1332977357134426
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,8,1.138591720945944
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,9,1.131046244915203
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,10,1.1249809041942374
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,11,1.1223018554713233
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,12,1.1149023927266888
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,13,1.111654634058835
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,14,1.1052896452681786
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,15,1.1013113448576883
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,16,1.0980616248228035
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,17,1.092507824291886
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,18,1.0864786932917663
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,19,1.0749688532528658
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,20,1.0718198358076063
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,21,1.0595500716134194
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,22,1.0500151251183372
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,23,1.0352404329473468
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,24,1.028036438937964
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,25,1.0148555776996027
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,26,0.9985432034128005
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,27,0.9796827232262031
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,28,0.9652225521879364
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,29,0.9514201833817053
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,30,0.9407128262719789
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,31,0.9183173257153244
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,32,0.9084838908004328
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,33,0.8920902129342221
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,34,0.8718717508509006
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,35,0.8590621872228915
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,36,0.8427692706253642
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,37,0.8325016874631406
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,38,0.8074177902853679
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,39,0.7939868005086302
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,40,0.7702561478161306
