attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,0,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,15.317234848484848,1.1830433126440754
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,0,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,15.317234848484848,1.1830433126440754
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,0,2,40,2630,63,1779,0.02199010445299615,0.3883495145631068,0.9766060155959896,0.04162330905306972,0.5917553191489362,15.317234848484848,1.1830433126440754
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,0,3,1755,66,2654,37,0.9793526785714286,0.3980494443184396,0.02426470588235294,0.5660377358490566,0.4035904255319149,15.317234848484848,1.1830433126440754
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,1,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,15.238320707070708,1.1518721858995016
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,1,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,15.238320707070708,1.1518721858995016
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,1,2,36,2642,51,1783,0.019791094007696537,0.41379310344827586,0.9810620126253249,0.03777544596012592,0.5935283687943262,15.238320707070708,1.1518721858995016
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,1,3,1764,59,2661,28,0.984375,0.39864406779661016,0.021691176470588235,0.5674762747305775,0.4040336879432624,15.238320707070708,1.1518721858995016
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,2,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,39.97790404040404,1.149428268306896
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,2,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,39.97790404040404,1.149428268306896
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,2,2,928,1489,1204,891,0.5101704233095107,0.4352720450281426,0.5529149647233569,0.4697544925335358,0.5356826241134752,39.97790404040404,1.149428268306896
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,2,3,971,1311,1409,821,0.5418526785714286,0.4079831932773109,0.48198529411764707,0.4654841802492809,0.5057624113475178,39.97790404040404,1.149428268306896
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,3,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,22.032828282828284,1.1451206840807682
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,3,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,22.032828282828284,1.1451206840807682
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,3,2,271,2405,288,1548,0.14898295766904893,0.4847942754919499,0.8930560712959524,0.22792262405382674,0.5930851063829787,22.032828282828284,1.1451206840807682
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,3,3,1606,373,2347,186,0.8962053571428571,0.406273716164938,0.13713235294117648,0.559094865100087,0.4386081560283688,22.032828282828284,1.1451206840807682
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,4,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,50.33143939393939,1.1427513643479763
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,4,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,50.33143939393939,1.1427513643479763
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,4,2,1302,1003,1690,517,0.7157778999450247,0.43516042780748665,0.3724470850352766,0.5412596133859905,0.5108599290780141,50.33143939393939,1.1427513643479763
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,4,3,636,1836,884,1156,0.3549107142857143,0.41842105263157897,0.675,0.38405797101449274,0.5478723404255319,50.33143939393939,1.1427513643479763
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,5,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,28.874684343434343,1.1364940000701789
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,5,1,0,4346,1,165,0.0,0.0,0.9997699562916954,0.0,0.963209219858156,28.874684343434343,1.1364940000701789
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,50,1,13537,Variable,1193516,,5,2,509,2243,450,1310,0.279824079164376,0.5307612095933264,0.8329001113999257,0.36645068394528435,0.6099290780141844,28.874684343434343,1.1364940000701789
