attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,0,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,15.577651515151516,1.1824990472106331
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,0,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,15.577651515151516,1.1824990472106331
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,0,2,48,2623,70,1771,0.026388125343595383,0.4067796610169492,0.974006683995544,0.0495611770779556,0.59197695035461,15.577651515151516,1.1824990472106331
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,0,3,1752,78,2642,40,0.9776785714285714,0.3987255348202094,0.028676470588235293,0.5664403491755577,0.40558510638297873,15.577651515151516,1.1824990472106331
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,1,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,15.127840909090908,1.1518173864131545
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,1,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,15.127840909090908,1.1518173864131545
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,1,2,33,2642,51,1786,0.018141836173721827,0.39285714285714285,0.9810620126253249,0.03468208092485549,0.592863475177305,15.127840909090908,1.1518173864131545
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,1,3,1763,55,2665,29,0.9838169642857143,0.39814814814814814,0.02022058823529412,0.5668810289389068,0.4029255319148936,15.127840909090908,1.1518173864131545
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,2,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,39.82796717171717,1.1494076478584294
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,2,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,39.82796717171717,1.1494076478584294
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,2,2,923,1458,1235,896,0.5074216602528862,0.42771084337349397,0.5414036390642406,0.46416897158662307,0.5277039007092199,39.82796717171717,1.1494076478584294
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,2,3,956,1322,1398,836,0.5334821428571429,0.40611724723874254,0.4860294117647059,0.4611673902556681,0.5048758865248227,39.82796717171717,1.1494076478584294
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,3,0,0,3776,0,736,0.0,,1.0,0.0,0.8368794326241135,17.550505050505052,1.1449604065657828
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,3,1,0,4347,0,165,0.0,,1.0,0.0,0.9634308510638298,17.550505050505052,1.1449604065657828
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,3,2,113,2575,118,1706,0.06212204507971413,0.48917748917748916,0.9561826958782027,0.11024390243902439,0.5957446808510638,17.550505050505052,1.1449604065657828
15,,128,True,0.8,50,,0.6,100,0.001,75,,4,40,1,13537,Variable,1193516,,3,3,1723,162,2558,69,0.9614955357142857,0.40247605699602895,0.05955882352941176,0.5674296064547999,0.41777482269503546,17.550505050505052,1.1449604065657828
