attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,0,0,0,9266,0,729,0,,1,0.0,0.927063531765883,40.18093556928508,0.799658110208151
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,0,1,0,9821,0,174,0,,1,0.0,0.9825912956478239,40.18093556928508,0.799658110208151
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,0,2,0,8187,0,1808,0,,1,0.0,0.8191095547773887,40.18093556928508,0.799658110208151
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,0,3,7284,0,2711,0,1,0.7287643821910955,0,0.8431043463163378,0.7287643821910955,40.18093556928508,0.799658110208151
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,1,0,0,9266,0,729,0,,1,0.0,0.927063531765883,40.18093556928508,0.7839261331681846
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,1,1,0,9821,0,174,0,,1,0.0,0.9825912956478239,40.18093556928508,0.7839261331681846
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,1,2,0,8187,0,1808,0,,1,0.0,0.8191095547773887,40.18093556928508,0.7839261331681846
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,1,3,7284,0,2711,0,1,0.7287643821910955,0,0.8431043463163378,0.7287643821910955,40.18093556928508,0.7839261331681846
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,2,0,0,9266,0,729,0,,1,0.0,0.927063531765883,40.18093556928508,0.7768473435875527
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,2,1,0,9821,0,174,0,,1,0.0,0.9825912956478239,40.18093556928508,0.7768473435875527
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,2,2,0,8187,0,1808,0,,1,0.0,0.8191095547773887,40.18093556928508,0.7768473435875527
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,2,3,7284,0,2711,0,1,0.7287643821910955,0,0.8431043463163378,0.7287643821910955,40.18093556928508,0.7768473435875527
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,3,0,0,9266,0,729,0,,1,0.0,0.927063531765883,40.18093556928508,0.7726116064739955
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,3,1,0,9821,0,174,0,,1,0.0,0.9825912956478239,40.18093556928508,0.7726116064739955
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,3,2,0,8187,0,1808,0,,1,0.0,0.8191095547773887,40.18093556928508,0.7726116064739955
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,3,3,7284,0,2711,0,1,0.7287643821910955,0,0.8431043463163378,0.7287643821910955,40.18093556928508,0.7726116064739955
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,4,0,0,9265,1,729,0.0,0.0,0.9998920785668034,0.0,0.9269634817408704,40.351941747572816,0.7664171693389992
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,4,1,0,9821,0,174,0.0,,1.0,0.0,0.9825912956478239,40.351941747572816,0.7664171693389992
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,4,2,8,8179,8,1800,0.004424778761061947,0.5,0.9990228410895322,0.008771929824561403,0.8191095547773887,40.351941747572816,0.7664171693389992
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,4,3,7279,12,2699,5,0.9993135639758375,0.7295049108037683,0.004426410918480265,0.843355347004982,0.7294647323661831,40.351941747572816,0.7664171693389992
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,5,0,1,9260,6,728,0.0013717421124828531,0.14285714285714285,0.9993524714008202,0.002717391304347826,0.9265632816408204,41.96270962047661,0.7551494717568027
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,5,1,0,9821,0,174,0.0,,1.0,0.0,0.9825912956478239,41.96270962047661,0.7551494717568027
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,5,2,99,8038,149,1709,0.054756637168141595,0.39919354838709675,0.9818004152925369,0.0963035019455253,0.8141070535267634,41.96270962047661,0.7551494717568027
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,5,3,7168,139,2572,116,0.9840746842394289,0.7359342915811088,0.05127259313906308,0.8421052631578947,0.7310655327663832,41.96270962047661,0.7551494717568027
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,6,0,3,9260,6,726,0.00411522633744856,0.3333333333333333,0.9993524714008202,0.008130081300813009,0.9267633816908454,45.344218887908205,0.7409840166230878
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,6,1,0,9815,6,174,0.0,0.0,0.9993890642500763,0.0,0.9819909954977488,45.344218887908205,0.7409840166230878
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,6,2,267,7873,314,1541,0.14767699115044247,0.459552495697074,0.9616465127641383,0.22352448723315194,0.8144072036018009,45.344218887908205,0.7409840166230878
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,6,3,7049,361,2350,235,0.9677375068643602,0.7499734014256836,0.13316119513094798,0.845051849187796,0.7413706853426714,45.344218887908205,0.7409840166230878
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,7,0,7,9251,15,722,0.009602194787379973,0.3181818181818182,0.9983811785020505,0.018641810918774968,0.9262631315657829,45.68071491615181,0.7203110244289411
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,7,1,0,9818,3,174,0.0,0.0,0.9996945321250382,0.0,0.9822911455727864,45.68071491615181,0.7203110244289411
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,7,2,268,7942,245,1540,0.14823008849557523,0.5224171539961013,0.9700745083669232,0.23093494183541577,0.8214107053526764,45.68071491615181,0.7203110244289411
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,7,3,7101,355,2356,183,0.9748764415156508,0.7508723696732579,0.13094798967170787,0.8483364195687235,0.7459729864932466,45.68071491615181,0.7203110244289411
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,8,0,18,9254,12,711,0.024691358024691357,0.6,0.9987049428016405,0.04743083003952569,0.927663831915958,46.86672550750221,0.6985082701015369
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,8,1,1,9814,7,173,0.005747126436781609,0.125,0.9992872416250891,0.01098901098901099,0.9819909954977488,46.86672550750221,0.6985082701015369
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,8,2,296,8022,165,1512,0.16371681415929204,0.6420824295010846,0.9798460974716013,0.2609078889378581,0.832216108054027,46.86672550750221,0.6985082701015369
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,8,3,7168,383,2328,116,0.9840746842394289,0.7548441449031171,0.14127628181482849,0.8543504171632896,0.7554777388694347,46.86672550750221,0.6985082701015369
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,9,0,34,9244,22,695,0.04663923182441701,0.6071428571428571,0.9976257284696741,0.08662420382165605,0.928264132066033,53.59112974404236,0.671130439000277
15,,64,False,0.8,50,,0.6,100,0.001,75,lstm_attention,4,40,2,39977,Variable,1193516,final_test,9,1,0,9813,8,174,0.0,0.0,0.9991854190001018,0.0,0.9817908954477239,53.59112974404236,0.671130439000277
