attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,7,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7982517104456415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,7,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7982517104456415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,7,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7982517104456415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,7,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7982517104456415
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,8,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.798032640303604
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,8,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.798032640303604
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,8,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.798032640303604
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,8,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.798032640303604
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,9,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7994047694312748
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,9,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7994047694312748
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,9,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7994047694312748
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,9,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7994047694312748
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,10,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7978456174140749
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,10,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7978456174140749
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,10,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7978456174140749
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,10,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7978456174140749
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,11,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7980068309221526
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,11,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7980068309221526
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,11,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7980068309221526
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,11,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7980068309221526
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,12,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7979281496022175
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,12,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7979281496022175
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,12,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7979281496022175
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,12,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7979281496022175
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,13,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.817159167307998
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,13,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.817159167307998
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,13,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.817159167307998
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,13,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.817159167307998
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,14,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7984416553703303
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,14,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7984416553703303
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,14,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7984416553703303
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,14,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7984416553703303
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,15,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7981853784363488
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,15,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7981853784363488
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,15,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7981853784363488
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,15,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7981853784363488
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,16,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7975352834951707
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,16,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7975352834951707
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,16,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7975352834951707
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,16,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7975352834951707
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,17,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7973292818293805
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,17,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7973292818293805
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,17,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7973292818293805
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,17,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7973292818293805
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,18,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7980354220500347
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,18,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7980354220500347
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,18,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7980354220500347
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,18,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7980354220500347
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,19,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7986610366308773
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,19,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7986610366308773
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,19,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7986610366308773
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,19,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7986610366308773
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,20,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7983235896966083
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,20,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7983235896966083
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,20,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7983235896966083
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,20,3,7322,0,2673,0,1,0.7325662831415708,0,0.8456430097591962,0.7325662831415708,0.40646164094593096,0.7983235896966083
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,21,0,0,9253,0,742,0,,1,0.0,0.9257628814407204,0.40646164094593096,0.7979627221814891
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,21,1,0,9832,0,163,0,,1,0.0,0.9836918459229614,0.40646164094593096,0.7979627221814891
15,75,128,False,0.8,50,42,0.6,100,0.001,,conditional_lstm,4,40,2,39977,Variable,1193516,final_test,21,2,0,8227,0,1768,0,,1,0.0,0.823111555777889,0.40646164094593096,0.7979627221814891
