attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,loss
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,20,0.5140020319709778
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,21,0.5068987923406003
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,22,0.5013090426075828
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,23,0.4969422406332853
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,24,0.49329001066616773
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,25,0.47923134063751366
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,26,0.47295739855876645
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,27,0.4750339511830616
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,28,0.4621757205943761
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,29,0.45486862487861524
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,30,0.4549824957848621
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,31,0.44614079232336246
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,32,0.4453776494417465
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,33,0.4474868512769528
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,34,0.43311917400493904
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,35,0.4291916309019971
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,36,0.4220291996110627
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,37,0.42659715230780637
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,38,0.41831057982606645
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,39,0.41298164258731535
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,40,0.4076890468939826
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,41,0.4091133418338773
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,42,0.3958133558705173
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,43,0.3963385432653423
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,44,0.39715782332910343
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,45,1,39977,Variable,1193516,final_test,45,0.38750938048008055
