attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,6,2,642,7575,652,1126,0.36312217194570134,0.49613601236476046,0.9207487541023459,0.4193337687785761,0.8221110555277639,54.113467303208616,0.6478306300080415
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,6,3,6718,879,1794,604,0.9175088773559137,0.7892387218045113,0.3288439955106622,0.8485537451054692,0.76008004002001,54.113467303208616,0.6478306300080415
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,7,0,40,9227,26,702,0.05390835579514825,0.6060606060606061,0.9971901005079433,0.09900990099009901,0.9271635817908954,50.11657599644721,0.6381090980679456
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,7,1,12,9823,9,151,0.0736196319018405,0.5714285714285714,0.9990846216436127,0.13043478260869565,0.983991995997999,50.11657599644721,0.6381090980679456
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,7,2,396,7982,245,1372,0.2239819004524887,0.6177847113884556,0.9702200072930595,0.3287671232876712,0.8382191095547774,50.11657599644721,0.6381090980679456
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,7,3,7139,545,2128,183,0.9750068287353182,0.7703679723750945,0.203890759446315,0.8606908192175537,0.7687843921960981,50.11657599644721,0.6381090980679456
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,8,0,53,9204,49,689,0.07142857142857142,0.5196078431372549,0.9947044201880472,0.12559241706161137,0.9261630815407704,53.74153436216276,0.6237405971031712
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,8,1,11,9827,5,152,0.06748466257668712,0.6875,0.9994914564686738,0.12290502793296089,0.9842921460730365,53.74153436216276,0.6237405971031712
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,8,2,577,7804,423,1191,0.3263574660633484,0.577,0.9485839309590374,0.41690751445086704,0.8385192596298149,53.74153436216276,0.6237405971031712
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,8,3,6981,777,1896,341,0.953428025129746,0.7864143291652586,0.29068462401795736,0.8619050558676461,0.7761880940470235,53.74153436216276,0.6237405971031712
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,9,0,43,9231,22,699,0.057951482479784364,0.6615384615384615,0.9976223927374905,0.10656753407682776,0.927863931965983,53.785944265571224,0.6163645937544026
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,9,1,16,9817,15,147,0.09815950920245399,0.5161290322580645,0.9984743694060212,0.16494845360824742,0.983791895947974,53.785944265571224,0.6163645937544026
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,9,2,581,7821,406,1187,0.32861990950226244,0.5886524822695035,0.950650297799927,0.42177858439201454,0.8406203101550775,53.785944265571224,0.6163645937544026
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,9,3,7004,765,1908,318,0.9565692433761267,0.7859066427289049,0.28619528619528617,0.8628803745226069,0.777288644322161,53.785944265571224,0.6163645937544026
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,10,0,73,9163,90,669,0.09838274932614555,0.44785276073619634,0.9902734248351885,0.16132596685082873,0.9240620310155078,53.66381703119796,0.6060331684841291
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,10,1,35,9789,43,128,0.2147239263803681,0.44871794871794873,0.995626525630594,0.29045643153526973,0.9828914457228615,53.66381703119796,0.6060331684841291
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,10,2,526,7881,346,1242,0.29751131221719457,0.6032110091743119,0.9579433572383615,0.3984848484848485,0.84112056028014,53.66381703119796,0.6060331684841291
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,10,3,6987,778,1895,335,0.9542474733679323,0.7866471515424454,0.29105873550317996,0.862379659343372,0.776888444222111,53.66381703119796,0.6060331684841291
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,11,0,144,9078,175,598,0.1940700808625337,0.45141065830721006,0.9810872149573111,0.2714420358152686,0.9226613306653326,54.44654157877206,0.5942332210477425
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,11,1,10,9824,8,153,0.06134969325153374,0.5555555555555556,0.9991863303498779,0.11049723756906077,0.9838919459729865,54.44654157877206,0.5942332210477425
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,11,2,504,7954,273,1264,0.2850678733031674,0.6486486486486487,0.9668165795551233,0.39607072691552064,0.8462231115557779,54.44654157877206,0.5942332210477425
15,600,128,False,0.8,50,42,0.6,100,0.005,,bow,4,40,1,39977,Variable,1193516,final_test,11,3,7021,813,1860,301,0.9588910133843213,0.7905641256615246,0.3041526374859708,0.8666296364870703,0.7837918959479739,54.44654157877206,0.5942332210477425
