attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,loss
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,1,0.8330172831540889
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,2,0.7985998905081473
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,3,0.7885674535917256
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,4,0.7630052633103824
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,5,0.7450546141749415
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,6,0.7366822451720949
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,7,0.7276307571762253
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,8,0.722175193381354
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,9,0.7170483074166804
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,10,0.7107204544819685
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,11,0.7081910079684154
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,12,0.7031869645259393
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,13,0.6948064640595832
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,14,0.6892577260063257
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,15,0.6841332143030198
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,16,0.677693460105463
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,17,0.6724002309377674
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,18,0.6642139813162642
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,19,0.6580645787332298
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,20,0.6498718714418129
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,21,0.6465934466734153
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,22,0.6388063683662897
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,23,0.6315281129082221
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,24,0.624542621424896
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,25,0.6199924519016047
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,26,0.6112740476892093
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,27,0.6071469250534048
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,28,0.5986322395629482
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,29,0.592147484672814
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,30,0.5877666240273699
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,31,0.5826256435469196
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,32,0.5755155043890303
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,33,0.5683148177247482
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,34,0.5630743176335556
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,35,0.5578647647343172
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,36,0.552061522384213
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,37,0.5459672152367919
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,38,0.542451746822766
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,39,0.5342391725589102
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,40,0.5329155998199712
