attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,0,0,0,9268,0,726,0,,1,0.0,0.927356413848309,40.9025069637883,0.8330172831540896
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,0,1,0,9822,0,172,0,,1,0.0,0.9827896738042826,40.9025069637883,0.8330172831540896
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,0,2,0,8240,0,1754,0,,1,0.0,0.8244946968180908,40.9025069637883,0.8330172831540896
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,0,3,7342,0,2652,0,1,0.7346407844706824,0,0.8470235348407937,0.7346407844706824,40.9025069637883,0.8330172831540896
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,1,0,0,9268,0,726,0,,1,0.0,0.927356413848309,40.9025069637883,0.7985998905081467
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,1,1,0,9822,0,172,0,,1,0.0,0.9827896738042826,40.9025069637883,0.7985998905081467
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,1,2,0,8240,0,1754,0,,1,0.0,0.8244946968180908,40.9025069637883,0.7985998905081467
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,1,3,7342,0,2652,0,1,0.7346407844706824,0,0.8470235348407937,0.7346407844706824,40.9025069637883,0.7985998905081467
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,2,0,0,9268,0,726,0,,1,0.0,0.927356413848309,40.9025069637883,0.788567453591726
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,2,1,0,9822,0,172,0,,1,0.0,0.9827896738042826,40.9025069637883,0.788567453591726
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,2,2,0,8240,0,1754,0,,1,0.0,0.8244946968180908,40.9025069637883,0.788567453591726
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,2,3,7342,0,2652,0,1,0.7346407844706824,0,0.8470235348407937,0.7346407844706824,40.9025069637883,0.788567453591726
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,3,0,1,9268,0,725,0.0013774104683195593,1.0,1.0,0.002751031636863824,0.9274564738843306,40.92479108635097,0.7630052633103823
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,3,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,40.92479108635097,0.7630052633103823
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,3,2,0,8240,0,1754,0.0,,1.0,0.0,0.8244946968180908,40.92479108635097,0.7630052633103823
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,3,3,7342,1,2651,0,1.0,0.734714300010007,0.0003770739064856712,0.8470723968849149,0.7347408445067041,40.92479108635097,0.7630052633103823
15,300,128,False,0.8,50,42,0.6,100,0.001,,bow,4,40,4,29983,Variable,1193516,layers,4,0,0,9268,0,726,0.0,,1.0,0.0,0.927356413848309,41.08635097493036,0.7450546141749417
