attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,6,3,7001,411,2241,341,0.9535548896758377,0.75752001731227,0.15497737556561086,0.8443077665219488,0.7416449869921953,46.85793871866295,0.7148280210292867
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,7,0,6,9264,4,720,0.008264462809917356,0.6,0.9995684074233924,0.016304347826086956,0.9275565339203522,48.73537604456825,0.7065369495089054
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,7,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,48.73537604456825,0.7065369495089054
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,7,2,436,7678,562,1318,0.24857468643101482,0.43687374749499,0.9317961165048544,0.3168604651162791,0.8118871322793676,48.73537604456825,0.7065369495089054
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,7,3,6878,544,2108,464,0.9368019613184418,0.7654128644558201,0.20512820512820512,0.8424791768740814,0.7426455873524115,48.73537604456825,0.7065369495089054
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,8,0,6,9267,1,720,0.008264462809917356,0.8571428571428571,0.9998921018558481,0.01637107776261937,0.9278567140284171,47.298050139275766,0.6986322923490779
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,8,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,47.298050139275766,0.6986322923490779
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,8,2,335,7865,375,1419,0.19099201824401368,0.47183098591549294,0.9544902912621359,0.2719155844155844,0.8204922953772263,47.298050139275766,0.6986322923490779
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,8,3,7046,421,2231,296,0.9596840098065922,0.7595127735259243,0.15874811463046756,0.8479451230519285,0.747148288973384,47.298050139275766,0.6986322923490779
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,9,0,9,9263,5,717,0.012396694214876033,0.6428571428571429,0.9994605092792404,0.024324324324324326,0.9277566539923955,45.309192200557106,0.6882773288868173
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,9,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,45.309192200557106,0.6882773288868173
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,9,2,208,8060,180,1546,0.11858608893956671,0.5360824742268041,0.9781553398058253,0.1942110177404295,0.8272963778266961,45.309192200557106,0.6882773288868173
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,9,3,7211,271,2381,131,0.9821574502860256,0.7517723102585487,0.10218702865761689,0.8516593834888391,0.7486491895137082,45.309192200557106,0.6882773288868173
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,10,0,13,9245,23,713,0.01790633608815427,0.3611111111111111,0.9975183426845058,0.03412073490813648,0.9263558134880928,45.270194986072426,0.6794864441541254
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,10,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,45.270194986072426,0.6794864441541254
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,10,2,194,8109,131,1560,0.11060433295324971,0.5969230769230769,0.9841019417475728,0.18662818662818662,0.8307984790874525,45.270194986072426,0.6794864441541254
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,10,3,7243,262,2390,99,0.98651593571234,0.7518945292224645,0.09879336349924585,0.8533726067746686,0.7509505703422054,45.270194986072426,0.6794864441541254
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,11,0,10,9253,15,716,0.013774104683195593,0.4,0.9983815278377212,0.02663115845539281,0.926856113668201,49.203342618384404,0.6727493062636967
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,11,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,49.203342618384404,0.6727493062636967
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,11,2,408,7823,417,1346,0.23261117445838084,0.49454545454545457,0.9493932038834951,0.31640170608763085,0.8235941564938963,49.203342618384404,0.6727493062636967
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,11,3,7035,543,2109,307,0.9581857804412967,0.7693569553805775,0.20475113122171945,0.8534514133203931,0.758254952971783,49.203342618384404,0.6727493062636967
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,12,0,16,9232,36,710,0.02203856749311295,0.3076923076923077,0.9961156668105309,0.04113110539845758,0.9253552131278767,47.07520891364903,0.6639901988820632
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,12,1,1,9821,1,171,0.005813953488372093,0.5,0.9998981877418042,0.011494252873563218,0.9827896738042826,47.07520891364903,0.6639901988820632
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,12,2,278,8021,219,1476,0.15849486887115166,0.5593561368209256,0.9734223300970873,0.247001332741004,0.8303982389433661,47.07520891364903,0.6639901988820632
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,12,3,7178,387,2265,164,0.9776627621901389,0.7601397860849306,0.14592760180995476,0.8552874590408103,0.756954172503502,47.07520891364903,0.6639901988820632
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,13,0,21,9212,56,705,0.028925619834710745,0.2727272727272727,0.9939577039274925,0.052303860523038606,0.9238543125875526,55.721448467966574,0.656958140968296
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,13,1,1,9821,1,171,0.005813953488372093,0.5,0.9998981877418042,0.011494252873563218,0.9827896738042826,55.721448467966574,0.656958140968296
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,13,2,778,7323,917,976,0.443557582668187,0.45899705014749265,0.8887135922330097,0.45114525949550593,0.8105863518110866,55.721448467966574,0.656958140968296
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,13,3,6585,1017,1635,757,0.896894579133751,0.801094890510949,0.3834841628959276,0.846292250353425,0.7606563938363018,55.721448467966574,0.656958140968296
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,14,0,21,9223,45,705,0.028925619834710745,0.3181818181818182,0.9951445835131636,0.05303030303030303,0.9249549729837903,46.401114206128135,0.6507032466056692
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,14,1,4,9817,5,168,0.023255813953488372,0.4444444444444444,0.9994909387090206,0.04419889502762431,0.9826896137682609,46.401114206128135,0.6507032466056692
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,14,2,226,8087,153,1528,0.12884834663625996,0.5963060686015831,0.9814320388349514,0.21190811064228784,0.8317990794476686,46.401114206128135,0.6507032466056692
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,14,3,7232,344,2308,110,0.9850177063470444,0.7580712788259958,0.1297134238310709,0.8567705248193342,0.7580548328997398,46.401114206128135,0.6507032466056692
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,15,0,21,9216,52,705,0.028925619834710745,0.2876712328767123,0.9943892965041001,0.052565707133917394,0.924254552731639,53.91643454038997,0.6434247988912474
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,15,1,3,9815,7,169,0.01744186046511628,0.3,0.9992873141926288,0.03296703296703297,0.9823894336601962,53.91643454038997,0.6434247988912474
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,15,2,645,7633,607,1109,0.3677309007981756,0.5151757188498403,0.9263349514563107,0.4291417165668663,0.8282969781869122,53.91643454038997,0.6434247988912474
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,15,3,6839,832,1820,503,0.9314900572051212,0.7898140662894099,0.3137254901960784,0.8548215736516468,0.7675605363217931,53.91643454038997,0.6434247988912474
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,16,0,21,9205,63,705,0.028925619834710745,0.25,0.993202416918429,0.05185185185185185,0.9231538923354012,54.92479108635097,0.6349785041852475
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,16,1,2,9821,1,170,0.011627906976744186,0.6666666666666666,0.9998981877418042,0.022857142857142857,0.9828897338403042,54.92479108635097,0.6349785041852475
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,16,2,688,7583,657,1066,0.3922462941847206,0.5115241635687733,0.9202669902912621,0.4440141981284285,0.8275965579347608,54.92479108635097,0.6349785041852475
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,16,3,6818,908,1744,524,0.9286298011441024,0.796309273534221,0.34238310708898945,0.8573943661971831,0.7730638383029818,54.92479108635097,0.6349785041852475
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,17,0,28,9194,74,698,0.03856749311294766,0.27450980392156865,0.9920155373327578,0.06763285024154589,0.9227536521913148,50.74651810584958,0.6293037870403444
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,17,1,2,9820,2,170,0.011627906976744186,0.5,0.9997963754836082,0.022727272727272728,0.9827896738042826,50.74651810584958,0.6293037870403444
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,17,2,436,7921,319,1318,0.24857468643101482,0.5774834437086093,0.9612864077669903,0.34754882423276207,0.8362017210326196,50.74651810584958,0.6293037870403444
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,17,3,7096,615,2037,246,0.9664941432852084,0.7769626628709076,0.2319004524886878,0.8614264036418816,0.7715629377626576,50.74651810584958,0.6293037870403444
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,18,0,23,9221,47,703,0.03168044077134986,0.32857142857142857,0.9949287872248598,0.05778894472361809,0.9249549729837903,53.75487465181058,0.618469850427832
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,18,1,3,9819,3,169,0.01744186046511628,0.5,0.9996945632254124,0.033707865168539325,0.9827896738042826,53.75487465181058,0.618469850427832
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,18,2,604,7747,493,1150,0.3443557582668187,0.5505925250683683,0.9401699029126214,0.4237109786039986,0.83560136081649,53.75487465181058,0.618469850427832
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,18,3,6964,795,1857,378,0.9485153909016617,0.7894796508332389,0.2997737556561086,0.8617212151209552,0.776365819491695,53.75487465181058,0.618469850427832
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,19,0,39,9170,98,687,0.05371900826446281,0.2846715328467153,0.9894259818731118,0.09038238702201622,0.9214528717230338,57.14206128133705,0.6137469699208951
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,19,1,1,9817,5,171,0.005813953488372093,0.16666666666666666,0.9994909387090206,0.011235955056179775,0.9823894336601962,57.14206128133705,0.6137469699208951
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,19,2,798,7428,812,956,0.4549600912200684,0.4956521739130435,0.9014563106796116,0.47443519619500596,0.8230938563137883,57.14206128133705,0.6137469699208951
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,19,3,6666,1077,1575,676,0.9079269953691093,0.8088824171823807,0.4061085972850679,0.8555477122505294,0.7747648589153492,57.14206128133705,0.6137469699208951
15,300,64,False,0.8,50,42,0.6,100,0.001,,bow,4,50,4,29983,Variable,1193516,layers,20,0,21,9237,31,705,0.028925619834710745,0.40384615384615385,0.9966551575312904,0.05398457583547558,0.9263558134880928,55.136490250696376,0.6064654943287467
