attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,class,tp,tn,fp,fn,recall,precision,specificity,f1,accuracy,competition,train_loss
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,5,3,7195,296,2356,147,0.9799782075728685,0.7533242592398701,0.11161387631975868,0.8518321198129403,0.7495497298379027,45.626740947075206,0.7045010288390618
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,6,0,13,9243,25,713,0.01790633608815427,0.34210526315789475,0.997302546396202,0.034031413612565446,0.9261556934160496,47.19777158774373,0.6907354337235347
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,6,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,47.19777158774373,0.6907354337235347
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,6,2,288,8017,223,1466,0.16419612314709237,0.5636007827788649,0.9729368932038835,0.2543046357615894,0.8309985991594957,47.19777158774373,0.6907354337235347
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,6,3,7181,388,2264,161,0.9780713701988559,0.7602964531498148,0.14630467571644043,0.8555429796866623,0.7573544126475885,47.19777158774373,0.6907354337235347
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,7,0,12,9248,20,714,0.01652892561983471,0.375,0.9978420371169616,0.0316622691292876,0.9265559335601361,48.04456824512535,0.6812478757945903
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,7,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,48.04456824512535,0.6812478757945903
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,7,2,329,7998,242,1425,0.18757126567844926,0.5761821366024519,0.970631067961165,0.28301075268817205,0.8331999199519712,48.04456824512535,0.6812478757945903
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,7,3,7170,431,2221,172,0.9765731408335603,0.7634969651794271,0.1625188536953243,0.8569891830514552,0.7605563338002802,48.04456824512535,0.6812478757945903
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,8,0,21,9236,32,705,0.028925619834710745,0.39622641509433965,0.9965472593871385,0.05391527599486521,0.9262557534520712,51.09192200557103,0.67167970703139
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,8,1,0,9822,0,172,0.0,,1.0,0.0,0.9827896738042826,51.09192200557103,0.67167970703139
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,8,2,497,7769,471,1257,0.28335233751425315,0.5134297520661157,0.9428398058252427,0.3651726671565026,0.8270962577546528,51.09192200557103,0.67167970703139
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,8,3,6969,648,2004,373,0.9491964042495233,0.7766633233032431,0.24434389140271492,0.8543058535090408,0.7621572943766259,51.09192200557103,0.67167970703139
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,9,0,37,9208,60,689,0.05096418732782369,0.38144329896907214,0.9935261113508848,0.0899149453219927,0.9250550330198118,49.22562674094708,0.6620405777073975
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,9,1,0,9820,2,172,0.0,0.0,0.9997963754836082,0.0,0.9825895537322393,49.22562674094708,0.6620405777073975
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,9,2,357,7984,256,1397,0.20353477765108324,0.5823817292006526,0.9689320388349515,0.30164765525982257,0.8346007604562737,49.22562674094708,0.6620405777073975
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,9,3,7142,512,2140,200,0.9727594660855353,0.7694462400344754,0.19306184012066366,0.8592396535129933,0.7658595157094257,49.22562674094708,0.6620405777073975
