attention_length,b_max_len,batch_size,downsample,dropout,embed_size,h_max_len,hidden_next,hidden_size,lr,max_length,model,n_classes,n_epochs,n_layers,num_samples,trainable_embeddings,vocab_size,xp,epoch,loss
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,1,0.8177853401090148
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,2,0.7665891684302316
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,3,0.746374289249461
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,4,0.7294026321136282
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,5,0.7166846006774495
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,6,0.7045010288390621
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,7,0.690735433723535
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,8,0.6812478757945899
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,9,0.6716797070313901
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,10,0.6620405777073977
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,11,0.651361642911572
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,12,0.6403151970167269
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,13,0.6293080338701886
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,14,0.6187141607586443
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,15,0.6088223296066649
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,16,0.5943672875812175
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,17,0.5902665983867516
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,18,0.5747830387393318
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,19,0.569103034140378
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,20,0.5608173127322903
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,21,0.5530613802805456
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,22,0.5410163588808979
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,23,0.5335053604512168
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,24,0.5276068025053973
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,25,0.5168224816165248
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,26,0.5078677749705993
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,27,0.5006343600056947
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,28,0.4924917188981288
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,29,0.4910827339272906
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,30,0.48090642253125326
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,31,0.4743996887675774
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,32,0.46942605196091447
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,33,0.4655132179448385
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,34,0.4538744110030309
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,35,0.45197352444497907
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,36,0.44802495894232575
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,37,0.43874883716114554
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,38,0.4361603463851794
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,39,0.43474423323846884
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,40,0.42837406018816815
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,41,0.42475211732538715
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,42,0.416324790196668
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,43,0.4118559505369642
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,44,0.4141369003188665
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,45,0.4085201151036755
15,300,128,False,0.8,50,42,0.6,100,0.005,,bow,4,50,2,29983,Variable,1193516,layers,46,0.39718542245239585
